Time,QueueSize,QueueOccupancy,DropProbability,RandomNumber,PacketDropped,PacketsDropped,PacketsForwarded,PacketsReceived,ArrivalRate,ServiceRate
77.7,4,0.666667,0.5,0.470132,1,177,77,259,3.33333,0.990991
78,4,0.666667,0.5,0.301575,1,178,77,260,3.33333,0.987179
78.3,3,0.5,0,-1,0,178,78,260,3.32056,0.996169
78.3,4,0.666667,0.5,0.716075,0,178,78,261,3.33333,0.996169
78.6,5,0.833333,1,0.660174,0,178,78,262,3.33333,0.992366
78.9,5,0.833333,1,0.287991,1,179,78,263,3.33333,0.988593
79.2,5,0.833333,1,0.290078,1,180,78,264,3.33333,0.984848
79.3,4,0.666667,0.5,-1,0,180,79,264,3.32913,0.996217
79.5,4,0.666667,0.5,0.383462,1,181,79,265,3.33333,0.993711
79.8,5,0.833333,1,0.618015,0,181,79,266,3.33333,0.989975
80.1,5,0.833333,1,0.74917,1,182,79,267,3.33333,0.986267
80.3,4,0.666667,0.5,-1,0,182,80,267,3.32503,0.996264
80.4,4,0.666667,0.5,0.428769,1,183,80,268,3.33333,0.995025
80.7,5,0.833333,1,0.878452,0,183,80,269,3.33333,0.991326
81,5,0.833333,1,0.135474,1,184,80,270,3.33333,0.987654
81.3,4,0.666667,0.5,-1,0,184,81,270,3.32103,0.99631
81.3,4,0.666667,0.5,0.102863,1,185,81,271,3.33333,0.99631
81.6,4,0.666667,0.5,0.298282,1,186,81,272,3.33333,0.992647
81.9,4,0.666667,0.5,0.0923739,1,187,81,273,3.33333,0.989011
82.2,5,0.833333,1,0.569965,0,187,81,274,3.33333,0.985401
82.3,4,0.666667,0.5,-1,0,187,82,274,3.32928,0.996355
82.5,4,0.666667,0.5,0.354047,1,188,82,275,3.33333,0.993939
82.8,5,0.833333,1,0.590873,0,188,82,276,3.33333,0.990338
83.1,5,0.833333,1,0.551816,1,189,82,277,3.33333,0.986763
83.3,4,0.666667,0.5,-1,0,189,83,277,3.32533,0.996399
83.4,5,0.833333,1,0.574325,0,189,83,278,3.33333,0.995204
83.7,5,0.833333,1,0.0336251,1,190,83,279,3.33333,0.991637
84,5,0.833333,1,0.653201,1,191,83,280,3.33333,0.988095
84.3,4,0.666667,0.5,-1,0,191,84,280,3.32147,0.996441
84.3,5,0.833333,1,0.968962,0,191,84,281,3.33333,0.996441
84.6,5,0.833333,1,0.652103,1,192,84,282,3.33333,0.992908
84.9,5,0.833333,1,0.320997,1,193,84,283,3.33333,0.989399
85.2,5,0.833333,1,0.431418,1,194,84,284,3.33333,0.985915
85.3,4,0.666667,0.5,-1,0,194,85,284,3.32943,0.996483
85.5,4,0.666667,0.5,0.221263,1,195,85,285,3.33333,0.994152
85.8,5,0.833333,1,0.896547,0,195,85,286,3.33333,0.990676
86.1,5,0.833333,1,0.141264,1,196,85,287,3.33333,0.987224
86.3,4,0.666667,0.5,-1,0,196,86,287,3.32561,0.996524
