Time,QueueSize,QueueOccupancy,DropProbability,RandomNumber,PacketDropped,PacketsDropped,PacketsForwarded,PacketsReceived,ArrivalRate,ServiceRate
62.7,10,0.833333,0.5,0.16494,1,136,62,209,3.33333,0.988836
63,11,0.916667,1,0.82894,0,136,62,210,3.33333,0.984127
63.3,10,0.833333,0.5,-1,0,136,63,210,3.31754,0.995261
63.3,10,0.833333,0.5,0.369808,1,137,63,211,3.33333,0.995261
63.6,10,0.833333,0.5,0.00469548,1,138,63,212,3.33333,0.990566
63.9,10,0.833333,0.5,0.146442,1,139,63,213,3.33333,0.985915
64.2,11,0.916667,1,0.677817,0,139,63,214,3.33333,0.981308
64.3,10,0.833333,0.5,-1,0,139,64,214,3.32815,0.995334
64.5,11,0.916667,1,0.569618,0,139,64,215,3.33333,0.992248
64.8,11,0.916667,1,0.270008,1,140,64,216,3.33333,0.987654
65.1,11,0.916667,1,0.703737,1,141,64,217,3.33333,0.983103
65.3,10,0.833333,0.5,-1,0,141,65,217,3.32312,0.995406
65.4,11,0.916667,1,0.735194,0,141,65,218,3.33333,0.993884
65.7,11,0.916667,1,0.288476,1,142,65,219,3.33333,0.989346
66,11,0.916667,1,0.962189,1,143,65,220,3.33333,0.984848
66.3,10,0.833333,0.5,-1,0,143,66,220,3.31825,0.995475
66.3,10,0.833333,0.5,0.433288,1,144,66,221,3.33333,0.995475
66.6,10,0.833333,0.5,0.248753,1,145,66,222,3.33333,0.990991
66.9,11,0.916667,1,0.756107,0,145,66,223,3.33333,0.986547
67.2,11,0.916667,1,0.576157,1,146,66,224,3.33333,0.982143
67.3,10,0.833333,0.5,-1,0,146,67,224,3.32838,0.995542
67.5,10,0.833333,0.5,0.396098,1,147,67,225,3.33333,0.992593
67.8,11,0.916667,1,0.592042,0,147,67,226,3.33333,0.988201
68.1,11,0.916667,1,0.896038,1,148,67,227,3.33333,0.983847
68.3,10,0.833333,0.5,-1,0,148,68,227,3.32357,0.995608
68.4,11,0.916667,1,0.572252,0,148,68,228,3.33333,0.994152
68.7,11,0.916667,1,0.638921,1,149,68,229,3.33333,0.989811
69,11,0.916667,1,0.223082,1,150,68,230,3.33333,0.985507
69.3,10,0.833333,0.5,-1,0,150,69,230,3.3189,0.995671
69.3,11,0.916667,1,0.891554,0,150,69,231,3.33333,0.995671
69.6,11,0.916667,1,0.952749,1,151,69,232,3.33333,0.991379
69.9,11,0.916667,1,0.680056,1,152,69,233,3.33333,0.987124
